종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
94940,푸른기술,KOSDAQ,벤처기업부,,32603,컴퓨터 및 주변장치 제조업,12,,"8,361,386",500,"4,180,693,000",원(KRW),함현철,02-6959-4700,서울특별시 서초구 효령로60길 23-10 (주)푸른빌딩 2층
57880,푸른소나무,KOSDAQ,관리종목(소속부없음),,178702,비거주 복지시설 운영업,12,,"24,580,368",500,"12,290,184,000",원(KRW),김은광,031-778-0800,"경기도 용인시 기흥구 기흥로 60-1, 제씨동 1405호(구갈동, 기흥아이씨티밸리) - "
7330,푸른저축은행,KOSDAQ,우량기업부,,116401,은행 및 저축기관,12,,"15,082,800","1,000","15,082,800,000",원(KRW),송명구 (단독대표),02  -545 -9000,서울특별시 서초구 강남대로 581 
17810,풀무원,KOSPI,,,31008,기타 식품 제조업,12,,"38,120,542",500,"19,060,271,000",원(KRW),이우봉,070-7822-4863,충청북도 음성군 대소면 삼양로 730-27 
93380,풍강,KOSDAQ,중견기업부,,32509,기타 금속 가공제품 제조업,8,,"9,879,313",500,"4,939,656,500",원(KRW),김진용,031-359-3600,경기도 화성시  우정읍 남양만로 745 
23900,풍국주정,KOSDAQ,우량기업부,,31101,알코올음료 제조업,12,,"12,600,000",500,"6,300,000,000",원(KRW),"이한용, 김규호(각자 대표이사)",053 -583 -2071,대구광역시 달서구 성서로 72 
103140,풍산,KOSPI,,,32402,1차 비철금속 제조업,12,,"28,024,278","5,000","140,121,390,000",원(KRW),"류진, 박우동",02-3406-5846,경기도 평택시  포승읍 평택항로156번길 134 (주)풍산
5810,풍산홀딩스,KOSPI,,,116409,기타 금융업,12,,"14,417,292","5,000","84,749,515,000",원(KRW),박우동,02-2278-6700,인천광역시 계양구  아나지로 156 효성동 (주)풍산홀딩스
371950,풍원정밀,KOSDAQ,기술성장기업부,기술성장기업,32602,전자부품 제조업,12,,"21,040,488",500,"10,520,244,000",원(KRW),유명훈,031-493-2107,경기도 안산시 단원구 산단로35번길 24 
370090,퓨런티어,KOSDAQ,기술성장기업부,기술성장기업,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,,"8,556,830",500,"4,348,600,000",원(KRW),오상근,070-4618-6100,경기도 성남시 중원구 사기막골로 58 
445180,퓨릿,KOSDAQ,중견기업부,,32001,기초 화학물질 제조업,12,,"16,769,188",500,"8,384,594,000",원(KRW),김정수,054-701-2533,경상북도 경주시 안강읍 사박길 21 주식회사 퓨릿 
151910,퓨처코어,KOSDAQ,관리종목(소속부없음),,32602,전자부품 제조업,12,,"190,071,722",100,"19,007,172,200",원(KRW),김배성,031-240-3900,"경기도 수원시 영통구 신원로250번길 13 에이616호(원천동, 현대테라타워영통)"
341170,퓨쳐메디신,KONEX,일반기업부,,137001,자연과학 및 공학 연구개발업,12,NH투자증권,"10,533,205",500,"5,266,602,500",원(KRW),정낙신/정완석,02-3429-3473,경기도 성남시 수정구 창업로 54 617호
220100,퓨쳐켐,KOSDAQ,기술성장기업부,기술성장기업,32102,의약품 제조업,12,,"22,102,155",500,"11,051,077,500",원(KRW),지대윤,02-497-3114,서울특별시 성동구 성수일로8길 59 평화빌딩 B동 3층(성수동2가) 
35200,프럼파스트,KOSDAQ,벤처기업부,,32202,플라스틱제품 제조업,12,,"9,730,590",500,"4,865,295,000",원(KRW),원재희,044-865-9681,세종특별자치시  연동면 명학2길 30 아래 사무실 
334970,프레스티지바이오로직스,KOSDAQ,기술성장기업부,기술성장기업,32102,의약품 제조업,6,,"77,417,637",500,"38,708,818,500",원(KRW),김진우,043-232-1552,충청북도 청주시 흥덕구 오송읍 오송생명1로 197 
950210,프레스티지바이오파마,KOSPI,,,137001,자연과학 및 공학 연구개발업,6,,"60,096,155",무액면,0,미국달러(USD),박소연,070-4124-6152,21 BIOPOLIS ROAD #04-24 NUCLEOS SINGAPORE (138567) -
321260,프로이천,KOSDAQ,벤처기업부,,32601,반도체 제조업,12,,"28,192,084",100,"2,819,208,400",원(KRW),임이빈,02-368-6296,경기도 군포시 고산로148번길 17 군포IT밸리 411호
296160,프로젠,KONEX,일반기업부,,137001,자연과학 및 공학 연구개발업,12,iM증권,"14,290,193",500,"7,145,096,500",원(KRW),김종균,02-6098-2800,"서울특별시 강서구 마곡중앙로 172, 6층, 7층 "
53610,프로텍,KOSDAQ,우량기업부,,32902,특수 목적용 기계 제조업,12,,"11,000,000",500,"5,500,000,000",원(KRW),최승환,031-470-0700,경기도 안양시 동안구 시민대로327번길 11-14(관양동) 
303360,프로티아,KOSDAQ,기술성장기업부,기술성장기업,32701,의료용 기기 제조업,12,,"12,877,215",500,"6,438,607,500",원(KRW),임국진,02-6968-5277,"서울특별시 강서구 양천로 401, 강서한강자이타워 A동 702호 "
377220,프롬바이오,KOSDAQ,기술성장기업부,이익미실현기업,31008,기타 식품 제조업,12,,"28,310,000",100,"2,831,000,000",원(KRW),심태진,031-695-8200,경기도 용인시 기흥구 서천로127번길 10 - 
335810,프리시젼바이오,KOSDAQ,기술성장기업부,기술성장기업,32701,의료용 기기 제조업,12,,"11,614,526",500,"5,807,263,000",원(KRW),김한신,042-867-6300,대전시 유성구 테크노2로 306 
53160,프리엠스,KOSDAQ,중견기업부,,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",12,,"6,000,000",500,"3,000,000,000",원(KRW),"박흥식,주흥식",032-679-1477,경기도 부천시 오정구 삼작로178번길 14 
405000,플라즈맵,KOSDAQ,관리종목(소속부없음),,32701,의료용 기기 제조업,12,,"2,607,684",500,"1,303,842,000",원(KRW),김형민(단독 대표이사),042-716-2115,"대전광역시 유성구 과학로 125 바이오벤처센터동 111호(어은동, 한국생명공학연구원) "
41590,플래스크,KOSDAQ,중견기업부,,64204,실내건축 및 건축마무리 공사업,12,,"146,916,475",500,"73,458,237,500",원(KRW),"이병재, 윤수아 (각자대표)",02-3443-1911,서울특별시 송파구 법원로11길 11 비동 1305호
367000,플래티어,KOSDAQ,벤처기업부,,105802,소프트웨어 개발 및 공급업,12,,"8,388,207",500,"4,194,103,500",원(KRW),이상훈,25544668,"서울특별시 송파구 법원로9길 26, 디동 제6층(문정동, 에이치비지니스파크) "
75130,플랜티넷,KOSDAQ,벤처기업부,,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,,"16,622,320",500,"8,311,160,000",원(KRW),김태주 (단독 대표이사),070-4489-7000,경기도 성남시 분당구  대왕판교로 670 유스페이스2 A동 6층
222670,플럼라인생명과학,KONEX,일반기업부,,137001,자연과학 및 공학 연구개발업,12,BNK증권,"3,510,255",500,"1,755,127,500",원(KRW),김앤토니경태,02-582-3540,서울특별시 서초구 반포대로 222성의교정 성의회관 1315호 
9810,플레이그램,KOSPI,,,74607,기타 전문 도매업,12,,"151,887,500",100,"15,188,750,000",원(KRW),"김재욱, 선영",02-2156-5380,서울시 강남구 삼성로648 4층 삼성동
237820,플레이디,KOSDAQ,중견기업부,,137103,광고업,12,,"12,827,140",500,"6,413,570,000",원(KRW),이준용,031-796-6964,경기도 성남시 분당구 황새울로359번길 11 &nbsp
23770,플레이위드,KOSDAQ,중견기업부,,105802,소프트웨어 개발 및 공급업,12,,"8,766,820",500,"4,383,410,000",원(KRW),김학준,02-538-5950,"서울특별시 서초구 마방로 60 5층, 6층, 23층"
19570,플루토스,KOSDAQ,중견기업부,,116402,신탁업 및 집합투자업,12,,"65,310,042",500,"32,655,021,000",원(KRW),엄원진,02-2051-9640,서울특별시 강남구 봉은사로 619 JBK TOWER 6층 
300080,플리토,KOSDAQ,기술성장기업부,기술성장기업,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",12,,"5,501,817",500,"2,750,908,500",원(KRW),이정수,02-512-0142,서울특별시 강남구 영동대로96길 20 대화빌딩 6층 
33790,피노,KOSDAQ,중견기업부,,32604,통신 및 방송 장비 제조업,12,,"22,822,800",500,"11,411,400,000",원(KRW),리빈,031-345-5100,경기도 안양시 동안구 부림로 17041-13 
32580,피델릭스,KOSDAQ,중견기업부,,32601,반도체 제조업,12,,"33,132,064",500,"16,566,032,000",원(KRW),"안승한, 리메이링(Li Meiling)",031-785-3500,"경기도 성남시 분당구 백현로 93(수내동, 후너스빌딩 6층) "
51380,피씨디렉트,KOSDAQ,중견기업부,,74605,기계장비 및 관련 물품 도매업,12,,"15,340,072",500,"7,670,036,000",원(KRW),서대식,02-785-3001,"서울특별시 용산구 원효로 138 8층 (원효로3가, 청진빌딩) "
241820,피씨엘,KOSDAQ,관리종목(소속부없음),,32103,의료용품 및 기타 의약 관련제품 제조업,12,,"59,171,967",500,"29,585,983,500",원(KRW),김소연,070-4673-3433,"서울특별시 금천구 디지털로9길 99 (가산동, 스타밸리) 701호 &nbsp"
452450,피아이이,KOSDAQ,벤처기업부,,32902,특수 목적용 기계 제조업,12,,"35,826,000",100,"3,582,600,000",원(KRW),"최정일, 김현준",,경기도 화성시 동탄기흥로 614 더퍼스트타워2차 19층 
237750,피앤씨테크,KOSDAQ,벤처기업부,,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",12,,"6,496,600",500,"3,248,300,000",원(KRW),조광식,031-452-5791,경기도 과천시 과천대로7길 68 과천 E타워  
460940,피앤에스미캐닉스,KOSDAQ,기술성장기업부,기술성장기업,32701,의료용 기기 제조업,12,,"6,471,740",500,"3,235,870,000",원(KRW),박광훈,02-2632-3084,"서울특별시 영등포구 선유로 70, 509호(문래동 3가, 우리벤처타운2) "
319660,피에스케이,KOSDAQ,우량기업부,,32902,특수 목적용 기계 제조업,12,,"28,966,714",500,"14,624,188,500",원(KRW),이경일,031-660-8703,경기도 화성시 삼성1로4길 48 
31980,피에스케이홀딩스,KOSDAQ,우량기업부,,32902,특수 목적용 기계 제조업,12,,"21,562,395",500,"10,781,197,500",원(KRW),박경수,031-660-8700,경기도 화성시  삼성1로4길 48 피에스케이
2230,피에스텍,KOSDAQ,중견기업부,,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,,"19,273,820",500,"9,834,621,500",원(KRW),황재용,031-3408-1790,서울특별시 성동구 왕십리로 46(성수동1가) 
43370,피에이치에이,KOSDAQ,우량기업부,,33003,자동차 신품 부품 제조업,12,,"21,000,000",500,"10,500,000,000",원(KRW),허승현,(053)350-6311,대구 달서구 대천동 1032번지 
239890,피엔에이치테크,KOSDAQ,기술성장기업부,기술성장기업,32001,기초 화학물질 제조업,12,,"9,935,755",500,"4,967,877,500",원(KRW),현서용,031-8021-1890,"경기도 용인시 기흥구 동백중앙로16번길 16-25, 804호(중동, 대우프론티어밸리 1단지) &nbsp"
347740,피엔케이피부임상연구센타,KOSDAQ,벤처기업부,,137309,"그외 기타 전문, 과학 및 기술 서비스업",12,,"30,010,576",500,"15,005,288,000",원(KRW),"박진오, 이해광(각자대표)",02-6925-1502,서울특별시 영등포구 국회대로62길 25 교육시설재난공제회관 4층 &nbsp
137400,피엔티,KOSDAQ,우량기업부,,32902,특수 목적용 기계 제조업,12,,"23,743,086",500,"11,871,543,000",원(KRW),김준섭,054-469-6900,경상북도 구미시 첨단기업로 33 (주)피엔티
257370,피엔티엠에스,KOSDAQ,벤처기업부,,32902,특수 목적용 기계 제조업,12,,"12,504,861",500,"6,252,430,500",원(KRW),김준섭,053-582-3577,대구광역시 달서구 성서공단로25길 16 &nbsp
147760,피엠티,KOSDAQ,벤처기업부,,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",12,,"10,819,866",500,"5,409,933,000",원(KRW),조용호,041-423-0200,충청남도 아산시 음봉면 연암율금로 77-20 (주)피엠티 
128660,피제이메탈,KOSDAQ,중견기업부,,32402,1차 비철금속 제조업,12,,"24,803,369",500,"12,401,684,500",원(KRW),하경식,02-555-4451,서울특별시 강남구 테헤란로81길 13삼성동 동원빌딩 11층 
6140,피제이전자,KOSDAQ,우량기업부,,32701,의료용 기기 제조업,12,,"15,000,000",500,"7,500,000,000",원(KRW),이응구,032 -326 -7000,경기도 부천시 오정구 삼작로 22 부천테크노파크1단지 101동 6층
376180,피코그램,KOSDAQ,벤처기업부,,33309,그외 기타 제품 제조업,12,,"18,491,378",100,"1,859,137,800",원(KRW),최석림,032-678-5114,인천광역시 부평구 부평북로 118 
304840,피플바이오,KOSDAQ,기술성장기업부,기술성장기업,32103,의료용품 및 기타 의약 관련제품 제조업,12,,"21,228,311",500,"10,614,155,500",원(KRW),강성민,031-526-7825,"경기도 성남시 분당구 판교로 242, C동 6층 "
87600,픽셀플러스,KOSDAQ,벤처기업부,,32602,전자부품 제조업,12,,"8,166,558",500,"4,083,279,000",원(KRW),이서규,031-888-5300,경기도 성남시 수정구 금토로40번길 30 -
291810,핀텔,KOSDAQ,기술성장기업부,기술성장기업,105802,소프트웨어 개발 및 공급업,12,,"11,357,712",500,"5,678,856,000",원(KRW),김동기,,경기도 용인시 기흥구 기흥로 58 기흥 ICT밸리 SKV1 B동 B335호
378340,필에너지,KOSDAQ,벤처기업부,,32902,특수 목적용 기계 제조업,12,,"21,377,882",500,"10,688,941,000",원(KRW),김광일,031-789-9000,경기도 오산시 지곶중앙로 1-19 
161580,필옵틱스,KOSDAQ,중견기업부,,32902,특수 목적용 기계 제조업,12,,"22,885,732",500,"11,831,807,000",원(KRW),한기수,031-292-8321,경기도 오산시 지곶중앙로 1-19 - 
347770,핌스,KOSDAQ,중견기업부,,32602,전자부품 제조업,12,,"22,857,042",500,"11,528,271,000",원(KRW),김민용,032-875-7333,인천광역시 남동구 남동동로138번길 15 -
163730,핑거,KOSDAQ,벤처기업부,,105802,소프트웨어 개발 및 공급업,12,,"9,365,608",500,"4,682,804,000",원(KRW),안인주,27992510,"서울특별시 영등포구 여의대로 24, 43층(여의도동, 전국경제인연합회회관) "
417180,핑거스토리,KOSDAQ,중견기업부,,106309,기타 정보 서비스업,12,,"16,816,209",100,"1,681,620,900",원(KRW),라현성,02-6200-9535,"서울특별시 강남구 테헤란로 325, 15층 (역삼동, 어반벤치빌딩) "
446750,하나26호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"6,030,000",100,"603,000,000",원(KRW),김상규,02-3771-3705,서울특별시 영등포구 의사당대로 82 
448370,하나27호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"5,620,000",100,"562,000,000",원(KRW),김철우,02-3771-3058,서울특별시 영등포구 의사당대로 82 
454750,하나28호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"7,202,000",100,"720,200,000",원(KRW),오동호,02-3771-3057,서울특별시 영등포구 의사당대로 82 
454640,하나29호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"5,401,000",100,"540,100,000",원(KRW),윤경순,,서울특별시 영등포구 의사당대로 82 
469880,하나30호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"7,305,000",100,"730,500,000",원(KRW),전신웅,02-3771-3808,서울특별시 영등포구 의사당대로 82 &nbsp
469900,하나31호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"5,605,000",100,"560,500,000",원(KRW),한규정,02-3771-3418,서울특별시 영등포구 의사당대로 82 
475240,하나32호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"3,200,000",100,"320,000,000",원(KRW),박종찬,02-3771-3295,서울특별시 영등포구 의사당대로 82 
475250,하나33호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"3,700,000",100,"370,000,000",원(KRW),박태한,02-3771-3499,서울특별시 영등포구 의사당대로 82 하나증권빌딩 
484130,하나34호스팩,KOSDAQ,SPAC(소속부없음),,116601,금융 지원 서비스업,12,,"4,520,000",100,"452,000,000",원(KRW),송하용,02-3771-3250,서울특별시 영등포구 의사당대로 82 
435620,하나금융25호스팩,KOSDAQ,관리종목(소속부없음),,116601,금융 지원 서비스업,12,,"4,302,000",500,"2,151,000,000",원(KRW),남강욱,02-3771-3057,서울특별시 영등포구 의사당대로 82 
86790,하나금융지주,KOSPI,,,116409,기타 금융업,12,,"287,240,880","5,000","1,501,210,310,000",원(KRW),함영주,02-2002-1110,서울특별시 중구 을지로 66 (을지로 2가)
299030,하나기술,KOSDAQ,벤처기업부,,32902,특수 목적용 기계 제조업,12,,"7,994,910",500,"4,085,296,500",원(KRW),오태봉,031-8053-4000,경기도 용인시 처인구 남사면 전나무골길2번길 56-7 &nbsp
67310,하나마이크론,KOSDAQ,중견기업부,,32601,반도체 제조업,12,,"66,271,949",500,"33,135,974,500",원(KRW),이동철,041-423-7015,충남 아산시 음봉면 원남리 95-1번지 
166090,하나머티리얼즈,KOSDAQ,우량기업부,,32601,반도체 제조업,12,,"19,777,674",500,"9,888,837,000",원(KRW),김현주,041-410-1255,충청남도 천안시 서북구 3공단3로 42 
293480,하나제약,KOSPI,,,32102,의약품 제조업,12,,"17,772,946",500,"8,886,473,000",원(KRW),최태홍,02-577-7667,경기도 화성시 향남읍 제약단지로 13-39 
